"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	587.5	536.5	98	"Alive"
"2"	23	593	547	127	"Alive"
"3"	24	596	542.5	117	"Alive"
"4"	25	594	545.5	84	"Alive"
"5"	26	595	544.5	167	"Alive"
"6"	27	596.5	548	148	"Alive"
"7"	28	592.5	538.5	382	"Alive"
"8"	29	587.5	539.5	137	"Alive"
"9"	30	581.5	531	128	"Alive"
"10"	31	580	529.5	111	"Alive"
"11"	32	572	526	107	"Alive"
"12"	33	569	528	108	"Alive"
"13"	34	580	527.5	67	"Alive"
"14"	35	573.5	541	153	"Alive"
"15"	36	576	537	189	"Alive"
"16"	37	571.5	541	114	"Alive"
"17"	38	578	542	174	"Alive"
"18"	39	584	536.5	160	"Dead"
