"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	93.5	470	158	"Transitional"
"2"	9	74.5	470.5	196	"Alive"
"3"	10	53.5	466.5	119	"Alive"
"4"	11	57	441.5	161	"Alive"
"5"	12	66	400	128	"Alive"
"6"	13	58	393	123	"Alive"
"7"	14	63.5	386.5	173	"Alive"
"8"	15	68.5	384	162	"Alive"
"9"	16	80	359	195	"Alive"
"10"	17	72	366	204	"Alive"
"11"	18	63	361	402	"Alive"
"12"	19	65	351	147	"Alive"
"13"	20	68.5	349	158	"Alive"
"14"	21	77	336.5	165	"Alive"
"15"	22	85.5	332.5	192	"Alive"
"16"	23	77	340	182	"Alive"
"17"	24	63.5	337	205	"Alive"
