"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	217	255	271	"Alive"
"2"	19	212	259	335	"Alive"
"3"	20	202.5	254.5	154	"Alive"
"4"	21	213	240.5	182	"Alive"
"5"	22	199.5	236	188	"Alive"
"6"	23	196.5	234.5	109	"Alive"
"7"	24	202.5	240	170	"Alive"
"8"	25	205.5	253.5	169	"Alive"
"9"	26	198	247.5	141	"Alive"
"10"	27	207.5	248	127	"Alive"
"11"	28	215.5	244	116	"Alive"
"12"	29	220	242.5	99	"Alive"
"13"	30	218.5	243	95	"Alive"
"14"	31	209	241	184	"Alive"
"15"	32	224.5	247.5	103	"Alive"
"16"	33	209	240	109	"Alive"
"17"	34	210	242	71	"Alive"
"18"	35	200.5	239.5	100	"Alive"
"19"	36	190.5	249	116	"Alive"
"20"	37	189.5	256	225	"Alive"
"21"	38	186.5	243	73	"Alive"
"22"	39	188.5	246.5	78	"Alive"
