"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	624	491.5	142	"Alive"
"2"	19	646.5	486	164	"Alive"
"3"	20	642	497.5	161	"Alive"
"4"	21	646.5	494	125	"Alive"
"5"	22	629	511.5	192	"Alive"
"6"	23	642.5	491.5	133	"Alive"
"7"	24	623.5	492.5	116	"Alive"
"8"	25	626	496.5	123	"Alive"
"9"	26	630	501	134	"Alive"
"10"	27	620	499.5	95	"Alive"
"11"	28	636	490	136	"Alive"
"12"	29	627	493	113	"Alive"
"13"	30	625.5	494	80	"Alive"
"14"	31	637	507	103	"Alive"
"15"	32	641	505.5	101	"Alive"
"16"	33	644.5	507	84	"Alive"
"17"	34	647.5	507.5	98	"Alive"
"18"	35	651.5	510	84	"Alive"
"19"	36	653.5	512.5	91	"Alive"
"20"	37	651.5	510.5	92	"Alive"
"21"	38	644	510.5	105	"Alive"
"22"	39	641	510	102	"Alive"
