"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	1156.5	192.5	138	"Alive"
"2"	21	1157	195.5	299	"Alive"
"3"	22	1153.5	200.5	96	"Alive"
"4"	23	1151	197	175	"Alive"
"5"	24	1145	191	113	"Alive"
"6"	25	1154	176.5	160	"Alive"
"7"	26	1149	200.5	169	"Alive"
"8"	27	1150	195	92	"Alive"
"9"	28	1140.5	213	108	"Alive"
"10"	29	1129.5	197	80	"Alive"
"11"	30	1118	209.5	116	"Alive"
"12"	31	1115	218.5	104	"Alive"
"13"	32	1106.5	202.5	483	"Alive"
"14"	33	1108.5	204.5	133	"Alive"
"15"	34	1103	206.5	139	"Alive"
"16"	35	1105.5	209	95	"Alive"
"17"	36	1101	210.5	142	"Alive"
"18"	37	1111	205.5	108	"Alive"
"19"	38	1108	216	107	"Alive"
"20"	39	1107	215.5	100	"Alive"
