"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	1364.5	693	96	"Alive"
"2"	23	1382	688	89	"Alive"
"3"	24	1365.5	690	175	"Alive"
"4"	25	1368	694.5	133	"Alive"
"5"	26	1370.5	690	159	"Alive"
"6"	27	1356	688	118	"Alive"
"7"	28	1354.5	686.5	107	"Alive"
"8"	29	1359.5	690	96	"Alive"
"9"	30	1362	689.5	122	"Alive"
"10"	31	1370.5	683.5	71	"Alive"
"11"	32	1378.5	689.5	146	"Alive"
"12"	33	1375.5	699.5	240	"Alive"
"13"	34	1378.5	701.5	183	"Alive"
"14"	35	1360	698.5	57	"Alive"
"15"	36	1366.5	702	97	"Alive"
"16"	37	1352.5	709	73	"Alive"
"17"	38	1348.5	716	157	"Alive"
"18"	39	1346.5	722	113	"Alive"
