"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	1148	70	117	"Alive"
"2"	16	1149	79	113	"Alive"
"3"	17	1161	70	156	"Alive"
"4"	18	1165.5	74	200	"Alive"
"5"	19	1159	74	207	"Alive"
"6"	20	1151.5	80.5	119	"Alive"
"7"	21	1151.5	84.5	126	"Alive"
"8"	22	1159.5	92	118	"Alive"
"9"	23	1156.5	89	130	"Alive"
"10"	24	1149	90.5	233	"Alive"
"11"	25	1157.5	90	176	"Alive"
"12"	26	1163.5	89	474	"Dead"
"13"	27	1161	103	226	"Dead"
"14"	28	1166	96.5	240	"Dead"
"15"	29	1177	97.5	94	"Dead"
"16"	30	1165.5	102.5	113	"Dead"
"17"	31	1169	99.5	115	"Dead"
"18"	32	1167.5	93.5	118	"Alive"
"19"	33	1172.5	86	202	"Alive"
"20"	34	1166	83.5	151	"Dead"
"21"	35	1165	85.5	123	"Dead"
"22"	36	1177.5	90.5	95	"Alive"
"23"	37	1176.5	88	67	"Dead"
"24"	38	1175.5	87.5	97	"Dead"
"25"	39	1178.5	86	104	"Alive"
