"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	650	559.5	151	"Alive"
"2"	24	659	563.5	93	"Alive"
"3"	25	661.5	561.5	132	"Alive"
"4"	26	671.5	568	104	"Alive"
"5"	27	673	559	119	"Alive"
"6"	28	672.5	557.5	134	"Alive"
"7"	29	663.5	544.5	118	"Alive"
"8"	30	663.5	543	141	"Alive"
"9"	31	663.5	544.5	237	"Alive"
"10"	32	681	541	357	"Alive"
"11"	33	665.5	549	76	"Alive"
"12"	34	666	557.5	140	"Alive"
"13"	35	676	563.5	67	"Alive"
"14"	36	674.5	559.5	99	"Alive"
"15"	37	687.5	566.5	83	"Dead"
"16"	38	674	569.5	150	"Alive"
"17"	39	671.5	574.5	521	"Alive"
