"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	1216	875	193	"Alive"
"2"	16	1221.5	872	114	"Alive"
"3"	17	1238	881	143	"Alive"
"4"	18	1224.5	894.5	192	"Alive"
"5"	19	1224.5	895.5	188	"Alive"
"6"	20	1242.5	899.5	211	"Alive"
"7"	21	1244	893.5	204	"Alive"
"8"	22	1246	896.5	158	"Alive"
"9"	23	1251.5	897.5	110	"Alive"
"10"	24	1254	898.5	139	"Alive"
"11"	25	1254.5	891	170	"Alive"
"12"	26	1244	888.5	134	"Alive"
"13"	27	1247.5	882.5	173	"Alive"
"14"	28	1250	879.5	168	"Alive"
"15"	29	1252.5	876.5	249	"Alive"
"16"	30	1262	873.5	82	"Alive"
"17"	31	1261.5	877.5	90	"Alive"
"18"	32	1253.5	871.5	93	"Alive"
"19"	33	1265	878	97	"Alive"
"20"	34	1277	877	208	"Alive"
"21"	35	1278	885	91	"Alive"
"22"	36	1282	890	90	"Alive"
"23"	37	1282	893	96	"Alive"
"24"	38	1280	894	96	"Alive"
"25"	39	1284	894	90	"Alive"
