"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	195.5	9.5	106	"Alive"
"2"	25	206.5	13.5	116	"Alive"
"3"	26	205	21	135	"Alive"
"4"	27	211	16.5	140	"Alive"
"5"	28	189	20.5	109	"Alive"
"6"	29	174	20	60	"Alive"
"7"	30	176.5	12	144	"Alive"
"8"	31	178.5	32.5	133	"Alive"
"9"	32	173	40.5	135	"Alive"
"10"	33	168	32	135	"Alive"
"11"	34	162.5	20.5	108	"Alive"
"12"	35	169	19	130	"Alive"
"13"	36	188	29.5	190	"Alive"
"14"	37	183.5	19.5	220	"Alive"
"15"	38	181.5	19	131	"Alive"
"16"	39	177	25	153	"Alive"
