"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	563.5	548	121	"Alive"
"2"	21	557	544.5	175	"Alive"
"3"	22	550	549	180	"Alive"
"4"	23	552.5	543.5	161	"Alive"
"5"	24	554	546.5	107	"Alive"
"6"	25	549.5	549.5	138	"Alive"
"7"	26	544.5	553.5	162	"Alive"
"8"	27	538	560.5	190	"Alive"
"9"	28	548	555	292	"Alive"
"10"	29	558	549	124	"Alive"
"11"	30	552	543	259	"Alive"
"12"	31	558	548.5	133	"Alive"
"13"	32	558	547	140	"Alive"
"14"	33	549.5	545	437	"Alive"
"15"	34	564.5	547.5	122	"Alive"
"16"	35	576	544	82	"Alive"
"17"	36	578	550	258	"Alive"
"18"	37	581.5	556.5	126	"Alive"
"19"	38	577.5	556.5	88	"Alive"
"20"	39	577.5	556	149	"Alive"
