"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	732	683.5	116	"Alive"
"2"	23	752.5	691	140	"Alive"
"3"	24	755.5	685.5	192	"Alive"
"4"	25	741	674	110	"Alive"
"5"	26	754	671	102	"Alive"
"6"	27	762	668	92	"Alive"
"7"	28	764	671	98	"Alive"
"8"	29	779	679	96	"Alive"
"9"	30	774.5	683.5	100	"Alive"
"10"	31	776.5	682	112	"Alive"
"11"	32	776.5	680.5	134	"Alive"
"12"	33	785	683	96	"Alive"
"13"	34	786	684	110	"Alive"
"14"	35	788	683	97	"Alive"
"15"	36	792.5	687	90	"Alive"
"16"	37	794	690.5	86	"Alive"
"17"	38	793.5	700	140	"Alive"
"18"	39	791.5	698	85	"Alive"
