"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	298	135	222	"Dead"
"2"	25	305	143	233	"Dead"
"3"	26	311	132.5	98	"Dead"
"4"	27	319	116	349	"Alive"
"5"	28	330	110.5	141	"Alive"
"6"	29	319.5	115	180	"Alive"
"7"	30	322	114	348	"Alive"
"8"	31	322	110.5	382	"Dead"
"9"	32	305	114.5	95	"Dead"
"10"	33	293	104	252	"Dead"
"11"	34	281.5	93.5	370	"Dead"
"12"	35	287	86.5	83	"Dead"
"13"	36	291	99	347	"Alive"
"14"	37	285	104	305	"Dead"
"15"	38	284	113.5	154	"Alive"
"16"	39	280.5	115	157	"Alive"
