"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	1109	345.5	118	"Alive"
"2"	24	1121	349.5	171	"Alive"
"3"	25	1129	342.5	197	"Alive"
"4"	26	1138	343.5	150	"Alive"
"5"	27	1146	349.5	138	"Dead"
"6"	28	1152.5	365.5	289	"Dead"
"7"	29	1144.5	370	305	"Alive"
"8"	30	1142.5	369	165	"Alive"
"9"	31	1139.5	366	144	"Alive"
"10"	32	1129.5	360.5	86	"Alive"
"11"	33	1142	356	202	"Alive"
"12"	34	1136	359	96	"Alive"
"13"	35	1130	344	113	"Alive"
"14"	36	1127	346.5	127	"Alive"
"15"	37	1123	347	132	"Alive"
"16"	38	1121.5	346	98	"Alive"
"17"	39	1122	345.5	107	"Alive"
