"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	129	545.5	114	"Alive"
"2"	24	124	539.5	202	"UnStained"
"3"	25	121.5	542.5	196	"Alive"
"4"	26	124	543.5	127	"Alive"
"5"	27	128	539	80	"Alive"
"6"	28	125	544.5	104	"Alive"
"7"	29	132	559	96	"Alive"
"8"	30	120	548	176	"Alive"
"9"	31	114.5	548.5	194	"Alive"
"10"	32	110.5	549	168	"Alive"
"11"	33	109	544	109	"Alive"
"12"	34	101	540.5	100	"Alive"
"13"	35	106	529	106	"Alive"
"14"	36	107.5	521	111	"Alive"
"15"	37	107	514	108	"Alive"
"16"	38	102	509	224	"Alive"
"17"	39	106	505	126	"Alive"
