"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	1124.5	320	125	"Alive"
"2"	23	1124	326	105	"Alive"
"3"	24	1122.5	324	131	"Alive"
"4"	25	1122	318	253	"Alive"
"5"	26	1119	321	238	"Alive"
"6"	27	1118.5	321.5	231	"Alive"
"7"	28	1114	322.5	236	"Alive"
"8"	29	1112	317.5	117	"Alive"
"9"	30	1122.5	320.5	94	"Alive"
"10"	31	1130.5	323.5	108	"Alive"
"11"	32	1122.5	330	168	"Alive"
"12"	33	1122	338	67	"Alive"
"13"	34	1121.5	332.5	88	"Alive"
"14"	35	1120	331.5	84	"Alive"
"15"	36	1118.5	329.5	108	"Alive"
"16"	37	1130.5	338.5	118	"Alive"
"17"	38	1130	333.5	122	"Alive"
"18"	39	1130.5	333.5	105	"Alive"
