"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	9	765	60.5	340	"Alive"
"2"	10	755.5	53	165	"Alive"
"3"	11	747.5	70	221	"Alive"
"4"	12	747.5	81	291	"Alive"
"5"	13	759.5	99.5	232	"Alive"
"6"	14	773	87.5	382	"Alive"
"7"	15	773	84.5	170	"Alive"
"8"	16	782	79.5	184	"Alive"
"9"	17	787.5	81.5	165	"Alive"
"10"	18	781.5	82	93	"Alive"
"11"	19	789	86.5	117	"Alive"
"12"	20	786.5	78.5	185	"Alive"
"13"	21	787.5	74	145	"Alive"
"14"	22	796	76	348	"Alive"
"15"	23	797.5	77.5	441	"Alive"
