"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	337	833.5	116	"Alive"
"2"	24	332	836	173	"Alive"
"3"	25	331	833.5	181	"Alive"
"4"	26	327	827	135	"Alive"
"5"	27	340	822	133	"Alive"
"6"	28	342	832	95	"Alive"
"7"	29	346.5	812	336	"Alive"
"8"	30	345	806	148	"Alive"
"9"	31	344.5	806	153	"Alive"
"10"	32	334	796.5	200	"Alive"
"11"	33	330.5	792.5	170	"Alive"
"12"	34	324	808	145	"Alive"
"13"	35	324	810	213	"Dead"
"14"	36	331	817	76	"Alive"
"15"	37	329	831.5	73	"Alive"
"16"	38	317	828	177	"Alive"
"17"	39	331.5	830.5	96	"Alive"
