"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	1397	425.5	94	"Alive"
"2"	24	1407	426	112	"Alive"
"3"	25	1398	416.5	94	"Alive"
"4"	26	1395	411.5	103	"Alive"
"5"	27	1393.5	414.5	134	"Alive"
"6"	28	1380.5	417.5	112	"Alive"
"7"	29	1377.5	415.5	107	"Alive"
"8"	30	1376.5	413.5	150	"Dead"
"9"	31	1367	406	284	"Alive"
"10"	32	1372.5	404	201	"Dead"
"11"	33	1358	410.5	183	"Alive"
"12"	34	1375	411.5	158	"Dead"
"13"	35	1376	410	382	"Alive"
"14"	36	1374	405	92	"Dead"
"15"	37	1371.5	402.5	120	"Dead"
"16"	38	1377	405.5	153	"Dead"
"17"	39	1383	395	107	"Alive"
