"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	131	952.5	115	"Alive"
"2"	19	136.5	947.5	123	"Alive"
"3"	20	130	947.5	153	"Alive"
"4"	21	124	943	93	"Alive"
"5"	22	124.5	946.5	133	"Alive"
"6"	23	132.5	945	93	"Alive"
"7"	24	123.5	951.5	170	"Alive"
"8"	25	118	950.5	176	"Alive"
"9"	26	111	950	104	"Alive"
"10"	27	117.5	945	142	"Alive"
"11"	28	114.5	941.5	129	"Alive"
"12"	29	116.5	941	133	"Alive"
"13"	30	114.5	946	125	"Alive"
"14"	31	109	940.5	353	"Alive"
"15"	32	113.5	955	199	"Alive"
"16"	33	119.5	957	140	"Alive"
"17"	34	122	948.5	116	"Alive"
"18"	35	130	947	79	"Alive"
"19"	36	131.5	951.5	98	"Alive"
"20"	37	127.5	938	142	"Alive"
"21"	38	127.5	940	147	"Alive"
"22"	39	144.5	949	112	"Alive"
