"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	419.5	699	134	"Alive"
"2"	18	418.5	695	137	"Alive"
"3"	19	402	686.5	181	"Alive"
"4"	20	407	695	170	"Alive"
"5"	21	404.5	698	179	"Alive"
"6"	22	404.5	695.5	158	"Alive"
"7"	23	391.5	692.5	170	"Alive"
"8"	24	387.5	680.5	136	"Alive"
"9"	25	386.5	674	103	"Alive"
"10"	26	374	674	93	"Alive"
"11"	27	374	674.5	104	"Alive"
"12"	28	372	674	81	"Alive"
"13"	29	377.5	670.5	96	"Alive"
"14"	30	367	675	111	"Transitional"
"15"	31	366	682.5	124	"Alive"
"16"	32	367.5	680.5	104	"Alive"
"17"	33	364	686.5	159	"Alive"
"18"	34	354	694	207	"Alive"
"19"	35	352	691.5	112	"Alive"
"20"	36	355.5	692	121	"Alive"
"21"	37	354.5	692	133	"Alive"
"22"	38	358	688	137	"Alive"
"23"	39	355	685.5	225	"Alive"
