"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	11	408	421	168	"Alive"
"2"	12	401	411	189	"Alive"
"3"	13	402	404.5	135	"Alive"
"4"	14	409	417	157	"Alive"
"5"	15	388	416.5	162	"Alive"
"6"	16	386	431	198	"Alive"
"7"	17	383	442.5	216	"Alive"
"8"	18	384	440	342	"Alive"
"9"	19	384	448	150	"Alive"
"10"	20	390.5	451	124	"Alive"
"11"	21	405.5	437	195	"Alive"
"12"	22	409	450.5	161	"Alive"
"13"	23	405.5	443	158	"Alive"
"14"	24	404	438.5	167	"Alive"
"15"	25	395.5	443	124	"Alive"
"16"	26	391.5	443	202	"Alive"
"17"	27	388.5	437.5	86	"Alive"
"18"	28	389.5	434.5	107	"Dead"
"19"	29	387.5	430.5	106	"Dead"
"20"	30	374.5	427	115	"Alive"
"21"	31	372.5	434.5	90	"Alive"
"22"	32	370	441	133	"Alive"
"23"	33	369	442	144	"Alive"
"24"	34	371.5	432	103	"Alive"
"25"	35	368	434.5	103	"Alive"
"26"	36	363.5	437	87	"Alive"
"27"	37	363	439.5	128	"Alive"
"28"	38	350	435	90	"Alive"
"29"	39	347.5	436	92	"Alive"
