"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	489	80.5	115	"Alive"
"2"	21	481	73.5	136	"Alive"
"3"	22	488.5	71	83	"Alive"
"4"	23	498.5	82	125	"Alive"
"5"	24	494	79.5	156	"Alive"
"6"	25	493	78	161	"Alive"
"7"	26	494	76.5	156	"Alive"
"8"	27	485.5	78	113	"Alive"
"9"	28	483.5	76	139	"Alive"
"10"	29	487	79.5	101	"Alive"
"11"	30	487.5	74	177	"Alive"
"12"	31	492	74	103	"Alive"
"13"	32	493.5	76.5	87	"Alive"
"14"	33	485.5	83	111	"Alive"
"15"	34	480.5	84.5	105	"Alive"
"16"	35	494.5	69	104	"Alive"
"17"	36	491.5	74	98	"Alive"
"18"	37	489.5	75	104	"Alive"
"19"	38	491	75.5	108	"Alive"
"20"	39	491	73	101	"Alive"
