"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	1032	916.5	142	"Alive"
"2"	23	1031	902	88	"Alive"
"3"	24	1046.5	905	98	"Alive"
"4"	25	1028.5	907.5	133	"Alive"
"5"	26	1020	916.5	238	"Alive"
"6"	27	1029.5	906.5	124	"Alive"
"7"	28	1040	905.5	138	"Alive"
"8"	29	1028.5	908.5	82	"Alive"
"9"	30	1043	906.5	166	"Alive"
"10"	31	1046.5	904.5	156	"Alive"
"11"	32	1048.5	905.5	161	"Alive"
"12"	33	1053	905	144	"Alive"
"13"	34	1052.5	903.5	184	"Alive"
"14"	35	1050.5	901.5	92	"Alive"
"15"	36	1047	903	88	"Alive"
"16"	37	1045.5	906	195	"Alive"
"17"	38	1035.5	888	161	"Alive"
"18"	39	1041	882.5	161	"Alive"
