"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	894	27	163	"Alive"
"2"	20	873.5	25	138	"Alive"
"3"	21	865	21.5	96	"Alive"
"4"	22	860	33	117	"Alive"
"5"	23	863.5	40.5	150	"Alive"
"6"	24	890.5	45	169	"Alive"
"7"	25	888	40.5	108	"Alive"
"8"	26	889.5	43.5	122	"Alive"
"9"	27	889	40	124	"Alive"
"10"	28	892	56	126	"Alive"
"11"	29	892	55.5	115	"Alive"
"12"	30	897	57	124	"Alive"
"13"	31	898.5	54.5	142	"Alive"
"14"	32	895.5	54.5	106	"Alive"
"15"	33	896	42	105	"Alive"
"16"	34	912	32	101	"Alive"
"17"	35	912.5	31	106	"Alive"
"18"	36	909	26.5	101	"Alive"
"19"	37	927.5	14	85	"Alive"
"20"	38	929	10.5	95	"Alive"
"21"	39	928.5	9	83	"Alive"
