"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	768	397	110	"Alive"
"2"	24	766	389	158	"Alive"
"3"	25	778	389.5	100	"Alive"
"4"	26	771.5	393	191	"Dead"
"5"	27	772	409	145	"Alive"
"6"	28	776.5	410	118	"Dead"
"7"	29	784	416	409	"Dead"
"8"	30	795	413.5	293	"Dead"
"9"	31	781	413.5	110	"Alive"
"10"	32	783	414	177	"Alive"
"11"	33	789	406.5	229	"Alive"
"12"	34	788.5	404	149	"Alive"
"13"	35	795	407.5	300	"Alive"
"14"	36	790	409.5	293	"Alive"
"15"	37	793.5	414.5	251	"Alive"
"16"	38	806.5	422	144	"Alive"
"17"	39	805.5	420	132	"Alive"
