"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	683.5	532.5	150	"Alive"
"2"	23	688.5	529.5	288	"Alive"
"3"	24	687	518	112	"Alive"
"4"	25	691	512	197	"Alive"
"5"	26	702	520	100	"Dead"
"6"	27	693.5	524.5	86	"Alive"
"7"	28	688	523.5	86	"Alive"
"8"	29	684.5	512	103	"Alive"
"9"	30	668.5	516.5	224	"Alive"
"10"	31	669.5	521	254	"Alive"
"11"	32	670.5	518	274	"Alive"
"12"	33	667.5	518	261	"Alive"
"13"	34	672	521.5	214	"Alive"
"14"	35	675	525	219	"Alive"
"15"	36	676.5	520.5	313	"Alive"
"16"	37	672.5	517	150	"Dead"
"17"	38	678	526.5	83	"Alive"
"18"	39	676	524	99	"Alive"
