"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	486.5	566	136	"Alive"
"2"	18	475	567	118	"Alive"
"3"	19	478.5	565.5	103	"Alive"
"4"	20	474	560.5	85	"Alive"
"5"	21	479.5	565	122	"Alive"
"6"	22	485	568	132	"Alive"
"7"	23	488	565	104	"UnStained"
"8"	24	480.5	561.5	139	"Alive"
"9"	25	497	554.5	103	"Alive"
"10"	26	496.5	557	89	"Alive"
"11"	27	493.5	555	85	"Alive"
"12"	28	491	560.5	104	"Alive"
"13"	29	484.5	568.5	110	"Alive"
"14"	30	479.5	574.5	119	"Alive"
"15"	31	479	576	175	"Dead"
"16"	32	479.5	576	112	"Alive"
"17"	33	470	570.5	104	"Alive"
"18"	34	481	557	137	"Alive"
"19"	35	481.5	555	114	"Alive"
"20"	36	479.5	551.5	121	"Alive"
"21"	37	480	552	100	"Alive"
"22"	38	479.5	551.5	102	"Alive"
"23"	39	479.5	552.5	111	"Alive"
