"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	156	84.5	90	"Alive"
"2"	22	167	89.5	145	"Alive"
"3"	23	171	86.5	122	"Alive"
"4"	24	185	82	154	"Alive"
"5"	25	180.5	75.5	121	"Alive"
"6"	26	175	76	122	"Alive"
"7"	27	177	80.5	241	"Alive"
"8"	28	187	72.5	103	"Alive"
"9"	29	187	77.5	99	"Dead"
"10"	30	173	77	281	"Alive"
"11"	31	161.5	87.5	100	"Alive"
"12"	32	170	90.5	119	"Alive"
"13"	33	171	95.5	153	"Alive"
"14"	34	168	98	74	"Alive"
"15"	35	171.5	89.5	126	"Alive"
"16"	36	167.5	88	146	"Alive"
"17"	37	164	92.5	100	"Dead"
"18"	38	164.5	91	152	"Alive"
"19"	39	165.5	90	145	"Dead"
