"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	1270.5	836.5	126	"Alive"
"2"	13	1262	827.5	129	"Alive"
"3"	14	1261	824	139	"Alive"
"4"	15	1259	821	159	"Alive"
"5"	16	1264.5	821	146	"Alive"
"6"	17	1258	824.5	163	"Alive"
"7"	18	1264	823	123	"Alive"
"8"	19	1266	829	150	"Alive"
"9"	20	1257.5	820.5	124	"Alive"
"10"	21	1258.5	820.5	156	"Alive"
"11"	22	1264	812.5	175	"Alive"
"12"	23	1258.5	800.5	110	"Alive"
"13"	24	1241	794	70	"Alive"
"14"	25	1233	795.5	97	"Alive"
"15"	26	1228	801	83	"Alive"
"16"	27	1238.5	795.5	111	"Alive"
"17"	28	1239.5	797	118	"Alive"
"18"	29	1228	804.5	94	"Alive"
"19"	30	1225.5	803.5	103	"Alive"
"20"	31	1220.5	789	114	"Alive"
"21"	32	1225	789.5	108	"Alive"
"22"	33	1225	801	100	"Alive"
"23"	34	1213	795	171	"Alive"
"24"	35	1212.5	800	121	"Alive"
"25"	36	1213.5	803.5	205	"Alive"
"26"	37	1214.5	819	179	"Alive"
"27"	38	1217.5	820	162	"Alive"
"28"	39	1213.5	818	143	"Alive"
