"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	660.5	217	144	"Dead"
"2"	25	662	232.5	95	"Alive"
"3"	26	656.5	221	122	"Dead"
"4"	27	658	218.5	113	"Dead"
"5"	28	651	213	69	"Dead"
"6"	29	649	208.5	121	"Dead"
"7"	30	643	212.5	75	"Dead"
"8"	31	637	221	95	"Dead"
"9"	32	647.5	214	102	"Dead"
"10"	33	646.5	203.5	111	"Dead"
"11"	34	656	211.5	115	"Dead"
"12"	35	655	208.5	93	"Alive"
"13"	36	651	226.5	249	"Dead"
"14"	37	652.5	223	309	"Dead"
"15"	38	650.5	226.5	187	"Dead"
"16"	39	642	220.5	84	"Dead"
