"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	685	430	222	"Alive"
"2"	6	673.5	427.5	354	"Transitional"
"3"	7	635.5	423.5	177	"Alive"
"4"	8	613.5	414	85	"Alive"
"5"	9	581.5	435	174	"Alive"
"6"	10	609	440.5	156	"Transitional"
"7"	11	622	430	173	"Alive"
"8"	12	607	471	153	"Alive"
"9"	13	624	461.5	154	"Alive"
"10"	14	635.5	452.5	176	"Alive"
"11"	15	647	453.5	206	"Alive"
"12"	16	655	459.5	175	"Alive"
"13"	17	656	464.5	303	"Alive"
"14"	18	660	459	152	"Alive"
"15"	19	652.5	470	149	"Alive"
"16"	20	649	473	148	"Alive"
"17"	21	642.5	473.5	98	"Alive"
"18"	22	636	474.5	121	"Alive"
"19"	23	648	488.5	116	"Alive"
"20"	24	650.5	493	125	"Alive"
"21"	25	643.5	477.5	155	"Alive"
"22"	26	634.5	482	193	"Alive"
"23"	27	647	474	80	"Dead"
"24"	28	640	479	124	"Alive"
"25"	29	642	483	105	"Alive"
"26"	30	640	493	107	"Alive"
"27"	31	637	494	149	"Dead"
"28"	32	635	481	82	"Alive"
"29"	33	626.5	474.5	89	"Alive"
"30"	34	621.5	489	200	"Alive"
"31"	35	617	490	116	"Alive"
"32"	36	619	491.5	89	"Alive"
"33"	37	622	497	236	"Alive"
"34"	38	622.5	492.5	110	"Alive"
"35"	39	623.5	490	96	"Alive"
