"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	858	177.5	153	"Alive"
"2"	21	862	177	120	"Alive"
"3"	22	852.5	164	159	"Alive"
"4"	23	865.5	155	136	"Alive"
"5"	24	869.5	152.5	209	"Alive"
"6"	25	862.5	151.5	191	"Alive"
"7"	26	864	150.5	87	"Alive"
"8"	27	873	161.5	242	"Alive"
"9"	28	869.5	162	173	"Alive"
"10"	29	876.5	161	108	"Alive"
"11"	30	874.5	158	198	"Alive"
"12"	31	876.5	161.5	312	"Alive"
"13"	32	871.5	163	136	"Alive"
"14"	33	861	167	113	"Alive"
"15"	34	861.5	164	112	"Alive"
"16"	35	858.5	166.5	109	"Alive"
"17"	36	857.5	165	101	"Alive"
"18"	37	855	167.5	99	"Alive"
"19"	38	851.5	171.5	73	"Alive"
"20"	39	851.5	174.5	98	"Alive"
