"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	228.5	520.5	106	"Alive"
"2"	15	217.5	523.5	144	"Alive"
"3"	16	214.5	531	129	"Alive"
"4"	17	218	557	133	"Alive"
"5"	18	209.5	554.5	139	"Alive"
"6"	19	202	544.5	183	"Alive"
"7"	20	200.5	535.5	176	"Alive"
"8"	21	196	534.5	94	"Alive"
"9"	22	200.5	542	104	"Alive"
"10"	23	202	542.5	102	"Alive"
"11"	24	193.5	534.5	105	"UnStained"
"12"	25	189.5	537	118	"Alive"
"13"	26	191	548	84	"Alive"
"14"	27	195	548	79	"UnStained"
"15"	28	210	537.5	160	"Alive"
"16"	29	196	529.5	142	"Alive"
"17"	30	200	524	127	"Alive"
"18"	31	207.5	508	123	"Alive"
"19"	32	209	503.5	129	"Alive"
"20"	33	217.5	509.5	87	"Alive"
"21"	34	214	511	91	"Alive"
"22"	35	205	510.5	93	"Alive"
"23"	36	216	497.5	116	"Alive"
"24"	37	213	489.5	114	"Alive"
"25"	38	226	494.5	140	"Alive"
"26"	39	216.5	501.5	94	"Alive"
