"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	296	782.5	123	"Alive"
"2"	22	299.5	775	115	"Alive"
"3"	23	292.5	771.5	117	"Alive"
"4"	24	292	756.5	133	"Alive"
"5"	25	296.5	755	161	"Alive"
"6"	26	299	755.5	115	"Alive"
"7"	27	296	759	151	"Alive"
"8"	28	296.5	760.5	137	"Alive"
"9"	29	293	746	101	"Alive"
"10"	30	297.5	758.5	98	"Alive"
"11"	31	288.5	763.5	97	"Alive"
"12"	32	293.5	751.5	97	"Alive"
"13"	33	305	749	85	"Alive"
"14"	34	293	749.5	79	"Alive"
"15"	35	290.5	753	77	"Alive"
"16"	36	294	757.5	93	"Alive"
"17"	37	295	759.5	89	"Alive"
"18"	38	291.5	759	98	"Alive"
"19"	39	291.5	758.5	100	"Alive"
