"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	1252.5	864	250	"Alive"
"2"	18	1246	853	102	"Alive"
"3"	19	1247.5	863.5	119	"Alive"
"4"	20	1235.5	871.5	342	"Dead"
"5"	21	1230.5	870.5	314	"Dead"
"6"	22	1238.5	873.5	159	"Alive"
"7"	23	1244	877	134	"Dead"
"8"	24	1239	869.5	165	"Dead"
"9"	25	1248	880.5	88	"Dead"
"10"	26	1248.5	880.5	173	"Dead"
"11"	27	1262.5	881	122	"Dead"
"12"	28	1272	889.5	138	"Dead"
"13"	29	1278	880.5	152	"Dead"
"14"	30	1279	877.5	85	"Alive"
"15"	31	1266.5	864.5	268	"Dead"
"16"	32	1269	864	218	"Alive"
"17"	33	1278.5	864.5	165	"Alive"
"18"	34	1273.5	860.5	219	"Alive"
"19"	35	1275	857	101	"Dead"
"20"	36	1272	858	113	"Dead"
"21"	37	1256	866	171	"Dead"
"22"	38	1272.5	861.5	116	"Dead"
"23"	39	1270	864.5	104	"Dead"
