"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	952.5	989.5	264	"Alive"
"2"	20	959.5	977.5	124	"Alive"
"3"	21	966	966	117	"Alive"
"4"	22	961	960	187	"Alive"
"5"	23	946	971	355	"Alive"
"6"	24	936.5	970	211	"Alive"
"7"	25	941.5	965	183	"Alive"
"8"	26	955	952	105	"Alive"
"9"	27	960.5	954	114	"Alive"
"10"	28	963	962	114	"Alive"
"11"	29	957	947.5	105	"Alive"
"12"	30	961.5	942.5	124	"Alive"
"13"	31	964.5	941.5	123	"Alive"
"14"	32	963	943.5	125	"Alive"
"15"	33	963	950.5	121	"Alive"
"16"	34	964.5	945.5	138	"Alive"
"17"	35	963	945.5	144	"Alive"
"18"	36	965.5	947.5	125	"Alive"
"19"	37	967.5	943.5	119	"Alive"
"20"	38	968.5	942	139	"Alive"
"21"	39	966	941	130	"Alive"
