"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	24.5	956	116	"Alive"
"2"	18	29.5	942	96	"Alive"
"3"	19	39	932	89	"Alive"
"4"	20	37	929.5	142	"Alive"
"5"	21	25.5	923.5	113	"Alive"
"6"	22	28	928.5	129	"Alive"
"7"	23	26.5	926.5	165	"Alive"
"8"	24	26	920.5	171	"Alive"
"9"	25	23	923.5	133	"Alive"
"10"	26	30.5	924	253	"Alive"
"11"	27	25	926.5	74	"Alive"
"12"	28	25	922.5	138	"Alive"
"13"	29	30	933.5	97	"Alive"
"14"	30	30	929	103	"Alive"
"15"	31	25.5	924.5	135	"Alive"
"16"	32	25.5	924.5	114	"Alive"
"17"	33	28	931	323	"Alive"
"18"	34	34	929.5	172	"Alive"
"19"	35	34.5	930.5	209	"Alive"
"20"	36	47	920.5	165	"Alive"
"21"	37	43	917.5	296	"Alive"
"22"	38	45	917.5	309	"Alive"
"23"	39	51	917.5	171	"Alive"
