"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	211.5	110	124	"Alive"
"2"	25	219.5	113.5	140	"Alive"
"3"	26	228.5	109	102	"Alive"
"4"	27	214	92.5	138	"Alive"
"5"	28	206	89	118	"Alive"
"6"	29	203	84.5	135	"Alive"
"7"	30	192	106.5	143	"Alive"
"8"	31	195	99.5	149	"Alive"
"9"	32	185	101	130	"Alive"
"10"	33	180	103	134	"Alive"
"11"	34	177	107.5	155	"Alive"
"12"	35	195.5	101	102	"Alive"
"13"	36	199	104	92	"Alive"
"14"	37	199.5	102.5	116	"Alive"
"15"	38	214.5	111	99	"Alive"
"16"	39	215	108.5	98	"Alive"
