"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	594	993.5	163	"Alive"
"2"	19	602.5	995.5	140	"Alive"
"3"	20	612	998	133	"UnStained"
"4"	21	608.5	1006	120	"Alive"
"5"	22	603.5	996	174	"Alive"
"6"	23	597	995	150	"Alive"
"7"	24	597.5	990	98	"Alive"
"8"	25	584.5	996	105	"Alive"
"9"	26	583	992.5	107	"Alive"
"10"	27	583	988	112	"Alive"
"11"	28	586	988	109	"Alive"
"12"	29	586.5	990.5	153	"Alive"
"13"	30	586.5	989	81	"Alive"
"14"	31	576	985.5	121	"Alive"
"15"	32	566	975	101	"Alive"
"16"	33	553	988	120	"Alive"
"17"	34	564.5	984.5	114	"Alive"
"18"	35	574.5	978	169	"Alive"
"19"	36	571	989	416	"Alive"
"20"	37	577	976.5	134	"Alive"
"21"	38	563	980.5	125	"Alive"
"22"	39	565.5	980.5	91	"Alive"
