"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	1390	601	160	"Alive"
"2"	22	1396.5	595.5	161	"Alive"
"3"	23	1394.5	601	155	"Alive"
"4"	24	1393	603	182	"Alive"
"5"	25	1392.5	602	98	"Alive"
"6"	26	1400	602.5	109	"Alive"
"7"	27	1398.5	603	118	"Alive"
"8"	28	1401.5	601	110	"Alive"
"9"	29	1402	601	105	"Alive"
"10"	30	1403	597.5	99	"Alive"
"11"	31	1415.5	585	119	"Alive"
"12"	32	1399.5	586.5	161	"Alive"
"13"	33	1396.5	583	104	"Alive"
"14"	34	1402	572	79	"Alive"
"15"	35	1400	566.5	103	"Alive"
"16"	36	1387	568	94	"Alive"
"17"	37	1388	565.5	110	"Alive"
"18"	38	1393	566.5	187	"Alive"
"19"	39	1391	565	149	"Alive"
