"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	477.5	388.5	200	"Alive"
"2"	13	476	394.5	213	"Alive"
"3"	14	475	379.5	194	"Alive"
"4"	15	484.5	368	235	"Alive"
"5"	16	485	376	224	"Alive"
"6"	17	496.5	382.5	178	"Alive"
"7"	18	501	366.5	126	"Alive"
"8"	19	496.5	361.5	146	"Alive"
"9"	20	487.5	350.5	164	"Alive"
"10"	21	488.5	348.5	156	"Alive"
"11"	22	484	352.5	174	"Alive"
"12"	23	487	351	133	"Alive"
"13"	24	483	359	120	"Alive"
"14"	25	481	353.5	154	"Alive"
"15"	26	495	346.5	161	"Alive"
"16"	27	494.5	361.5	339	"Alive"
"17"	28	486.5	358.5	206	"Alive"
"18"	29	485.5	363	109	"Alive"
"19"	30	490	364	249	"Dead"
"20"	31	488.5	361	81	"Dead"
"21"	32	489.5	351	105	"Dead"
"22"	33	488.5	355.5	95	"Alive"
"23"	34	479	364	121	"Dead"
"24"	35	475	380.5	162	"Dead"
"25"	36	487	369.5	152	"Dead"
"26"	37	484	385.5	145	"Dead"
"27"	38	481.5	389	145	"Dead"
"28"	39	478	392	201	"Alive"
