"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	817	288.5	152	"Alive"
"2"	17	813	294.5	164	"Alive"
"3"	18	805.5	307.5	182	"Alive"
"4"	19	803	306.5	213	"Alive"
"5"	20	794.5	319.5	114	"Alive"
"6"	21	775.5	338	159	"Alive"
"7"	22	781	330.5	188	"Alive"
"8"	23	780.5	336	158	"Alive"
"9"	24	779	342	145	"Alive"
"10"	25	782	341	253	"Alive"
"11"	26	778.5	332.5	100	"Alive"
"12"	27	780	337	104	"Alive"
"13"	28	787	344.5	97	"Alive"
"14"	29	799	346	129	"Alive"
"15"	30	800.5	345	114	"Alive"
"16"	31	803	335	92	"Alive"
"17"	32	804	335	94	"Alive"
"18"	33	812	337	112	"Alive"
"19"	34	812	340	113	"Alive"
"20"	35	813.5	341	108	"Alive"
"21"	36	800.5	343	103	"Alive"
"22"	37	802	346	98	"Alive"
"23"	38	800.5	340	85	"Alive"
"24"	39	800.5	339	95	"Alive"
