"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	1295	1032	148	"Alive"
"2"	15	1304.5	1024.5	123	"Alive"
"3"	16	1318	1031.5	137	"Alive"
"4"	17	1318.5	1028	129	"Alive"
"5"	18	1307.5	1056.5	184	"Alive"
"6"	19	1329.5	1035.5	117	"Alive"
"7"	20	1308	1043	118	"Alive"
"8"	21	1302	1034	97	"Alive"
"9"	22	1314	1039.5	114	"Alive"
"10"	23	1309.5	1035	252	"Alive"
"11"	24	1300.5	1036	203	"Alive"
"12"	25	1305.5	1036	322	"Alive"
"13"	26	1311	1034.5	242	"Alive"
"14"	27	1303	1032.5	335	"Alive"
"15"	28	1300	1019.5	211	"Alive"
"16"	29	1282	1018.5	74	"Dead"
