"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	1394	82	104	"Alive"
"2"	7	1390	71.5	128	"Alive"
"3"	8	1368.5	78	159	"Alive"
"4"	9	1362.5	86	260	"Alive"
"5"	10	1371.5	84.5	129	"Alive"
"6"	11	1364	85	161	"Alive"
"7"	12	1364	65	176	"Alive"
"8"	13	1365.5	58	202	"Alive"
"9"	14	1369	85	130	"Alive"
"10"	15	1356	73.5	188	"Alive"
"11"	16	1349	58	172	"Alive"
"12"	17	1330	54	185	"Alive"
"13"	18	1329.5	52	179	"Alive"
"14"	19	1327.5	44.5	187	"Alive"
"15"	20	1324.5	43	198	"Alive"
"16"	21	1321	44	184	"Alive"
"17"	22	1326	20	92	"Alive"
"18"	23	1320.5	38.5	101	"Alive"
"19"	24	1309	31.5	132	"Alive"
"20"	25	1305	28.5	123	"Alive"
"21"	26	1300.5	31.5	141	"Alive"
"22"	27	1299	19.5	164	"Alive"
"23"	28	1287	11	105	"Alive"
"24"	29	1283.5	25	169	"Alive"
"25"	30	1309	20	82	"Alive"
"26"	31	1314.5	22.5	176	"Alive"
"27"	32	1314	25	151	"Alive"
"28"	33	1312	17	166	"Alive"
"29"	34	1289	12	99	"Dead"
"30"	35	1290	12.5	75	"Dead"
"31"	36	1284	21	138	"Alive"
"32"	37	1283.5	18.5	202	"Dead"
"33"	38	1283	18	132	"Alive"
"34"	39	1280.5	13.5	161	"Alive"
