"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	377	798	143	"Alive"
"2"	20	373.5	797.5	103	"Alive"
"3"	21	376.5	795.5	124	"Alive"
"4"	22	384	817.5	116	"Alive"
"5"	23	391.5	813.5	119	"Alive"
"6"	24	394.5	816	194	"Alive"
"7"	25	388	815.5	148	"Alive"
"8"	26	383	814.5	201	"Alive"
"9"	27	381	811	91	"Alive"
"10"	28	375.5	809.5	82	"Alive"
"11"	29	367.5	806	156	"Alive"
"12"	30	371.5	804	252	"Alive"
"13"	31	369.5	807	231	"Alive"
"14"	32	372.5	801	132	"Alive"
"15"	33	369.5	795.5	205	"Alive"
"16"	34	373.5	791.5	240	"Alive"
"17"	35	371.5	790	132	"Alive"
"18"	36	377.5	797.5	106	"Alive"
"19"	37	380	794.5	106	"Alive"
"20"	38	386	793.5	113	"Alive"
"21"	39	386.5	792.5	106	"Alive"
