"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	18	878.5	194	"Alive"
"2"	6	33	880	240	"Alive"
"3"	7	31.5	877.5	241	"Alive"
"4"	8	16.5	872.5	173	"Alive"
"5"	9	10	880	217	"Alive"
"6"	10	5.5	883	171	"Transitional"
"7"	11	34.5	830	193	"Alive"
"8"	12	27.5	838	236	"Alive"
"9"	13	26.5	880.5	172	"Alive"
"10"	14	24.5	886.5	179	"Alive"
"11"	15	21.5	889.5	173	"Alive"
"12"	16	26	890.5	133	"Alive"
"13"	17	31	889.5	125	"Alive"
"14"	18	29	880	115	"Alive"
"15"	19	36.5	875	186	"Alive"
"16"	20	38	883	199	"Alive"
"17"	21	38	889.5	468	"Alive"
"18"	22	39.5	895.5	211	"Alive"
"19"	23	37.5	893.5	255	"Alive"
"20"	24	32.5	899	221	"Alive"
"21"	25	39	914.5	267	"Alive"
"22"	26	37.5	895	159	"Alive"
"23"	27	39.5	896	254	"Alive"
"24"	28	27	900	110	"Alive"
"25"	29	26.5	900.5	102	"Alive"
"26"	30	33.5	911.5	97	"Alive"
"27"	31	23.5	909.5	94	"Alive"
"28"	32	22.5	910	119	"Alive"
"29"	33	23	908.5	101	"Alive"
"30"	34	36	891	197	"Alive"
"31"	35	35.5	892	315	"Alive"
"32"	36	34	890	214	"Alive"
"33"	37	32.5	891	123	"Alive"
"34"	38	27	888.5	108	"Alive"
"35"	39	25	886.5	105	"Alive"
