"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	614	750.5	158	"Alive"
"2"	22	614.5	754.5	214	"Alive"
"3"	23	610	747.5	115	"Alive"
"4"	24	626	755.5	111	"Alive"
"5"	25	622	764.5	109	"Alive"
"6"	26	629	766	100	"Alive"
"7"	27	644	763.5	128	"Alive"
"8"	28	632.5	752	139	"Alive"
"9"	29	634	748.5	117	"Alive"
"10"	30	631.5	751	143	"Alive"
"11"	31	635	750	231	"Alive"
"12"	32	641.5	749	89	"Alive"
"13"	33	637.5	759.5	146	"Alive"
"14"	34	644.5	761	121	"Alive"
"15"	35	651	763.5	144	"Alive"
"16"	36	648.5	777.5	99	"Alive"
"17"	37	649.5	773	96	"Alive"
"18"	38	654.5	763.5	84	"Alive"
"19"	39	655.5	764	91	"Alive"
