"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	1212	722.5	179	"Alive"
"2"	4	1203.5	730.5	201	"Alive"
"3"	5	1194	714	150	"Alive"
"4"	6	1172	722	150	"Alive"
"5"	7	1151.5	720.5	144	"Alive"
"6"	8	1138	700.5	176	"Alive"
"7"	9	1136	717	143	"Alive"
"8"	10	1127	709	364	"Alive"
"9"	11	1137	734	211	"Alive"
"10"	12	1135	732	203	"Alive"
"11"	13	1123.5	735	184	"Alive"
"12"	14	1121.5	716	203	"Alive"
"13"	15	1114.5	713	171	"Alive"
"14"	16	1105.5	708.5	94	"Alive"
"15"	17	1104	702	94	"Alive"
