"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	11	1203.5	190	131	"Alive"
"2"	12	1206	199	117	"Alive"
"3"	13	1208.5	188	279	"Alive"
"4"	14	1210	180	237	"Alive"
"5"	15	1215.5	178.5	143	"Alive"
"6"	16	1216.5	172.5	116	"Alive"
"7"	17	1211	171.5	92	"Alive"
"8"	18	1214	169	168	"Alive"
"9"	19	1211	167.5	196	"Alive"
"10"	20	1214	148.5	245	"Alive"
"11"	21	1212.5	163.5	227	"Dead"
"12"	22	1229.5	151.5	464	"Dead"
"13"	23	1230.5	149	128	"Dead"
"14"	24	1231	142	289	"Dead"
"15"	25	1233	136.5	413	"Dead"
"16"	26	1236.5	119.5	591	"Dead"
"17"	27	1244	139	456	"Dead"
"18"	28	1240	127.5	481	"Dead"
"19"	29	1247	123	203	"Dead"
"20"	30	1240	125	528	"Dead"
"21"	31	1250.5	124.5	541	"Dead"
"22"	32	1252	136	363	"Dead"
"23"	33	1244.5	135	279	"Dead"
"24"	34	1234.5	130	182	"Dead"
"25"	35	1243.5	121	216	"Dead"
"26"	36	1251.5	109.5	151	"Dead"
"27"	37	1236	102.5	424	"Dead"
"28"	38	1231	99.5	417	"Alive"
"29"	39	1230.5	100.5	206	"Dead"
