"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	653.5	1035.5	175	"Alive"
"2"	21	661	1045.5	136	"Alive"
"3"	22	662	1046	104	"Alive"
"4"	23	688	1037.5	178	"Alive"
"5"	24	688	1037	172	"Alive"
"6"	25	686.5	1038	166	"Alive"
"7"	26	670.5	1039.5	116	"Alive"
"8"	27	684	1037	107	"Alive"
"9"	28	679.5	1016	119	"Alive"
"10"	29	687.5	1028	122	"Alive"
"11"	30	690.5	1028	135	"Alive"
"12"	31	695	1038.5	161	"Alive"
"13"	32	697	1038	105	"Alive"
"14"	33	695.5	1037	118	"Alive"
"15"	34	697	1034	128	"Alive"
"16"	35	698	1034	120	"Alive"
"17"	36	702	1035.5	124	"Alive"
"18"	37	701	1036.5	120	"Alive"
"19"	38	703	1038	138	"Alive"
"20"	39	704.5	1038.5	108	"Alive"
