"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	860	594.5	103	"Alive"
"2"	23	865	597	104	"Alive"
"3"	24	861	608	174	"Alive"
"4"	25	850	609	152	"Alive"
"5"	26	842.5	606	187	"Alive"
"6"	27	838.5	606.5	182	"Alive"
"7"	28	843	604	364	"Alive"
"8"	29	849.5	612	112	"Alive"
"9"	30	847.5	608	142	"Alive"
"10"	31	846.5	606	187	"Dead"
"11"	32	833	604.5	101	"Dead"
"12"	33	840	606.5	172	"Alive"
"13"	34	835	602.5	77	"Dead"
"14"	35	832.5	603	114	"Alive"
"15"	36	825.5	619.5	237	"Alive"
"16"	37	830	622	211	"Alive"
"17"	38	830	618.5	117	"Alive"
"18"	39	835	628.5	112	"Alive"
