"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	479.5	735	128	"Alive"
"2"	24	485.5	734	135	"Alive"
"3"	25	489.5	731.5	161	"Alive"
"4"	26	492	729	173	"Alive"
"5"	27	495.5	734.5	149	"Alive"
"6"	28	501	738.5	113	"Alive"
"7"	29	504	739.5	217	"Alive"
"8"	30	504	741	102	"Alive"
"9"	31	507	735.5	106	"Alive"
"10"	32	494.5	725.5	450	"Alive"
"11"	33	493	726	458	"Alive"
"12"	34	493.5	722	135	"Alive"
"13"	35	489.5	720	144	"Alive"
"14"	36	496	722.5	101	"Alive"
"15"	37	495.5	723	105	"Alive"
"16"	38	499	725.5	114	"Alive"
"17"	39	505.5	722	204	"Alive"
