"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	44.5	1041	126	"Alive"
"2"	19	49	1026.5	129	"Alive"
"3"	20	58.5	1033.5	186	"Alive"
"4"	21	59.5	1039.5	134	"Alive"
"5"	22	73	1040	96	"Alive"
"6"	23	56	1040	105	"Alive"
"7"	24	36.5	1030.5	146	"Alive"
"8"	25	54	1015	144	"Alive"
"9"	26	45.5	1014.5	104	"Alive"
"10"	27	42	1022	145	"Alive"
"11"	28	40	1027	182	"Alive"
"12"	29	54.5	1017	112	"Transitional"
"13"	30	52	1015.5	116	"Alive"
"14"	31	62	1017	156	"Alive"
"15"	32	48.5	1011	333	"Alive"
"16"	33	49	1006	280	"Alive"
"17"	34	42.5	1000	128	"Alive"
"18"	35	40	1000	155	"Alive"
"19"	36	34	1001.5	103	"Alive"
"20"	37	33.5	1007	152	"Alive"
"21"	38	45	994.5	80	"Alive"
"22"	39	39.5	995	164	"Alive"
