"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	809.5	638	117	"Alive"
"2"	21	801.5	629	165	"Alive"
"3"	22	793	629	138	"Alive"
"4"	23	797.5	626	132	"Alive"
"5"	24	799.5	627	122	"Alive"
"6"	25	805	634	225	"Alive"
"7"	26	801.5	629.5	381	"Transitional"
"8"	27	810	633	186	"Alive"
"9"	28	803	623.5	88	"Alive"
"10"	29	809	628	76	"Alive"
"11"	30	812.5	631	104	"Alive"
"12"	31	810	628.5	116	"Alive"
"13"	32	809.5	623	108	"Alive"
"14"	33	818.5	617.5	75	"Alive"
"15"	34	820	612	76	"Alive"
"16"	35	823.5	605	98	"Alive"
"17"	36	835	606.5	103	"Alive"
"18"	37	831	606	110	"Alive"
"19"	38	818.5	611.5	87	"Alive"
"20"	39	829.5	610	202	"Alive"
