"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	957	323	134	"Alive"
"2"	16	964.5	308	105	"Alive"
"3"	17	958	306	99	"Alive"
"4"	18	958	290.5	261	"Alive"
"5"	19	947.5	282	140	"Alive"
"6"	20	930.5	282	141	"Alive"
"7"	21	931	290	146	"Alive"
"8"	22	923	289	145	"Alive"
"9"	23	925	289.5	148	"Alive"
"10"	24	930	286.5	135	"Alive"
"11"	25	930.5	284.5	122	"Alive"
"12"	26	933.5	284.5	112	"Alive"
"13"	27	928.5	271	129	"Alive"
"14"	28	941	266.5	120	"Alive"
"15"	29	930	259.5	107	"Alive"
"16"	30	925.5	282.5	275	"Alive"
"17"	31	923.5	281.5	230	"Alive"
"18"	32	919	276.5	193	"Alive"
"19"	33	923	277	166	"Alive"
"20"	34	933.5	278.5	102	"Alive"
"21"	35	932.5	283.5	98	"Alive"
"22"	36	934	282	111	"Alive"
"23"	37	935.5	286	94	"Alive"
"24"	38	930	289	244	"Alive"
"25"	39	924	278.5	91	"Alive"
