"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	308	144.5	129	"Alive"
"2"	14	315	150	156	"Alive"
"3"	15	316.5	149	184	"Alive"
"4"	16	316	135.5	167	"Alive"
"5"	17	311.5	132.5	153	"Alive"
"6"	18	313	120	179	"Alive"
"7"	19	305.5	117	101	"Alive"
"8"	20	308	112	133	"Alive"
"9"	21	314.5	117	132	"Alive"
"10"	22	312	103	165	"Alive"
"11"	23	312	100.5	158	"Alive"
"12"	24	315.5	105	229	"Alive"
"13"	25	330	97.5	89	"Alive"
"14"	26	321	93.5	154	"Alive"
"15"	27	314	88	120	"Alive"
"16"	28	324	88.5	108	"Alive"
"17"	29	324.5	91	121	"Alive"
"18"	30	327.5	91.5	105	"Alive"
"19"	31	321.5	98.5	109	"Alive"
"20"	32	322	101	99	"Alive"
"21"	33	324.5	105	113	"Alive"
"22"	34	328.5	114	92	"Alive"
"23"	35	330.5	116	92	"Alive"
"24"	36	327	128.5	76	"Alive"
"25"	37	335.5	126.5	105	"Alive"
"26"	38	328	130.5	101	"Alive"
"27"	39	331	128	113	"Alive"
