"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	665.5	991	108	"Alive"
"2"	23	662.5	989	126	"Alive"
"3"	24	663.5	1002	173	"Alive"
"4"	25	646.5	999	95	"Alive"
"5"	26	643	997.5	112	"Alive"
"6"	27	639	1004.5	164	"Alive"
"7"	28	636.5	996.5	131	"Alive"
"8"	29	647	984	108	"Dead"
"9"	30	647	983.5	137	"Dead"
"10"	31	648.5	975.5	97	"Dead"
"11"	32	665	982	106	"Alive"
"12"	33	667	984	115	"Alive"
"13"	34	659	987.5	82	"Dead"
"14"	35	661	987.5	103	"Alive"
"15"	36	656	977.5	159	"Alive"
"16"	37	656.5	979.5	172	"Alive"
"17"	38	659.5	980	109	"Alive"
"18"	39	664.5	980	269	"Alive"
