"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	802	592.5	275	"Alive"
"2"	26	809.5	589.5	90	"Alive"
"3"	27	807	588.5	105	"Alive"
"4"	28	808	595	77	"Dead"
"5"	29	803	602	93	"Alive"
"6"	30	798.5	598	99	"Alive"
"7"	31	800.5	598.5	116	"Alive"
"8"	32	804.5	595	149	"Alive"
"9"	33	804.5	591	112	"Alive"
"10"	34	809.5	584.5	86	"Alive"
"11"	35	801.5	598	86	"Alive"
"12"	36	803	591.5	133	"Alive"
"13"	37	802	595	170	"Alive"
"14"	38	800	593.5	173	"Alive"
"15"	39	794.5	590.5	111	"Alive"
