"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	11	834.5	872.5	115	"Alive"
"2"	12	832	878	154	"Alive"
"3"	13	826.5	876	169	"Alive"
"4"	14	839	873.5	195	"Alive"
"5"	15	843	872	195	"Alive"
"6"	16	835	872	168	"Alive"
"7"	17	838	881.5	170	"Alive"
"8"	18	827.5	908	161	"Alive"
"9"	19	827.5	905.5	185	"Alive"
"10"	20	826	910.5	228	"Alive"
"11"	21	820	910.5	123	"Alive"
"12"	22	817.5	902	154	"Alive"
"13"	23	800	904.5	148	"Alive"
"14"	24	793.5	903	166	"Alive"
"15"	25	789.5	897.5	212	"Alive"
"16"	26	793	897.5	140	"Alive"
"17"	27	800.5	893	193	"Alive"
"18"	28	789	896.5	206	"Alive"
"19"	29	802.5	911	67	"Alive"
"20"	30	799	912.5	137	"Alive"
"21"	31	807	900.5	187	"Alive"
"22"	32	805.5	908	145	"Alive"
"23"	33	806	909.5	130	"Alive"
"24"	34	806.5	906.5	93	"Alive"
"25"	35	796.5	922	102	"Alive"
"26"	36	795	918.5	87	"Alive"
"27"	37	795	916.5	80	"Alive"
"28"	38	794	916	91	"Alive"
"29"	39	796	916	92	"Alive"
