"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	9	13	243.5	227	"Alive"
"2"	10	14.5	243	249	"Alive"
"3"	11	20.5	248.5	52	"Alive"
"4"	12	26	254.5	74	"Alive"
"5"	13	28.5	257	254	"Alive"
"6"	14	26	240.5	96	"Alive"
"7"	15	29.5	240	117	"Alive"
"8"	16	52	210.5	110	"Alive"
"9"	17	56	191	103	"Alive"
"10"	18	71	183.5	220	"Alive"
"11"	19	61	194.5	107	"Alive"
"12"	20	56.5	194	123	"Alive"
"13"	21	47	205	152	"Alive"
"14"	22	64	202	191	"Alive"
"15"	23	64	203	207	"Alive"
"16"	24	65	210	94	"Alive"
"17"	25	59	210	82	"Alive"
"18"	26	70	218	133	"Alive"
"19"	27	66	209.5	101	"Alive"
"20"	28	72	207	107	"Alive"
"21"	29	75	206	114	"Alive"
"22"	30	79.5	212	137	"Alive"
"23"	31	82.5	212	107	"Alive"
"24"	32	84.5	210.5	118	"Alive"
"25"	33	90.5	211.5	100	"Alive"
"26"	34	84.5	211	106	"Alive"
"27"	35	78.5	217	104	"Alive"
"28"	36	81.5	217.5	106	"Alive"
"29"	37	83	213.5	116	"Alive"
"30"	38	85	213.5	108	"Alive"
"31"	39	81	215	102	"Alive"
