"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	1331	735	123	"Alive"
"2"	22	1338	741.5	100	"Alive"
"3"	23	1338.5	738.5	129	"Alive"
"4"	24	1335	735	147	"Alive"
"5"	25	1334	741.5	88	"Alive"
"6"	26	1332.5	739.5	107	"Alive"
"7"	27	1329	735.5	109	"Alive"
"8"	28	1332.5	727.5	124	"Alive"
"9"	29	1345	735.5	102	"Alive"
"10"	30	1347	736	87	"Alive"
"11"	31	1349.5	745.5	116	"Alive"
"12"	32	1349.5	752	197	"Alive"
"13"	33	1348	757.5	132	"Alive"
"14"	34	1345	753.5	175	"Alive"
"15"	35	1360.5	750	85	"Alive"
"16"	36	1360.5	749.5	87	"Alive"
"17"	37	1362.5	751.5	68	"Alive"
"18"	38	1374	739	75	"Alive"
"19"	39	1376	740.5	99	"Alive"
