"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	652	118.5	217	"Alive"
"2"	5	659.5	109.5	179	"Alive"
"3"	6	661	113	199	"Alive"
"4"	7	654.5	107.5	188	"Alive"
"5"	8	659	110	219	"Alive"
"6"	9	669	112	200	"Alive"
"7"	10	676	108	219	"Alive"
"8"	11	678.5	108	200	"Alive"
"9"	12	664	121.5	147	"Alive"
"10"	13	657	112.5	181	"Alive"
"11"	14	662	115.5	204	"Alive"
"12"	15	664	113	258	"Alive"
"13"	16	664	121.5	224	"Alive"
"14"	17	659	125	271	"Alive"
"15"	18	662.5	119.5	238	"Alive"
"16"	19	668	110.5	279	"Alive"
"17"	20	673.5	115.5	140	"Alive"
"18"	21	668.5	121.5	214	"Alive"
"19"	22	678.5	117	203	"Alive"
"20"	23	676	134.5	172	"Alive"
"21"	24	696.5	135.5	115	"Alive"
"22"	25	696	143	109	"Alive"
"23"	26	694	142.5	126	"Alive"
"24"	27	695	147	100	"Alive"
"25"	28	699.5	146	112	"Alive"
"26"	29	706.5	142	114	"Alive"
"27"	30	703.5	141	125	"Alive"
"28"	31	698.5	143	133	"Alive"
"29"	32	704	144	121	"Alive"
"30"	33	702	155	133	"Alive"
"31"	34	703	153	141	"Alive"
"32"	35	704	159.5	134	"Alive"
"33"	36	688	157	90	"Alive"
"34"	37	683	157	104	"Alive"
"35"	38	683.5	157.5	89	"Alive"
"36"	39	684	159	98	"Alive"
