"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	1113	288	144	"Alive"
"2"	25	1117	281.5	120	"Alive"
"3"	26	1121.5	280.5	139	"Alive"
"4"	27	1117	280.5	163	"Alive"
"5"	28	1120	284	171	"Alive"
"6"	29	1117	282.5	146	"Alive"
"7"	30	1118.5	283.5	166	"Alive"
"8"	31	1097	279.5	116	"Alive"
"9"	32	1098	280	112	"Alive"
"10"	33	1097.5	294	81	"Alive"
"11"	34	1095.5	288.5	85	"Alive"
"12"	35	1094.5	286	89	"Alive"
"13"	36	1095.5	288	97	"Alive"
"14"	37	1096.5	293.5	97	"Alive"
"15"	38	1102.5	287	92	"Alive"
"16"	39	1120	284	90	"Alive"
